text,text_name,label
"Oh, Istenem, hol vannak már azok a régi szép idők, amikor még a saját forradalmi élcsapatunk (népünk legjobbjai) náciztak, fasiztáztak, nyilasoztak bennünket, szegény magyar átlagpolgárokat, ha esetleg valamit gondoltunk vagy mondtunk, ami nem volt teljesen kominterkonform.  Abban még volt valami meghitt, családias.  Most már mindenfajta ámerikás ex-magyarok is ezt teszik.  Szép.  Na, de sebaj, majd ehhez is hozzá fogunk szokni.  Csak van ebben valami nagyon lehangoló.",index120,0
"1, Van másik nickem is, de azt nem árulom el. 2, Eredetileg Pepe akartam lenni - a nevemből, de mikor láttam, hogy van már erre egy Pepa, akkor úgy döntöttem, Opi leszek.  (Feltaláltam a spanyolviaszt!: DDDD) Mostmár van: opi, Opi és OPi, csak győzzetek minket megkülönböztetni.  Egyébként az opálból (ez egy kő), az Opalból (ez egy név) és az Opale- ból (ez egy parfüm) ered.  Gondoltam, ezt csak meg tudom jegyezni.:) 3, A jelem?... talán cseresznye, de nem igazán emlékszem. 4, Jajj, ezt félek bevallani, de 5, 5.",index215,0
"Szasztok!  Remélem kerek ez az asztal és sok jó ember elfér mellette.  A bemutatkozásról egy vicc jut eszembe: A statisztika olyan mint a bikini.  Felkelti az érdeklődést, de eltakarja a lényeget.  Kb. augusztustól vagyok Olvír és 7kérdés-függő: -), ami nagymértékben Ofélia érdeme: -).  Az emilem nekem is freemail, mert a céges nem névre szól.  Csatlakoznék Genhez: 32 éves üzemmérnök vagyok (male), jelenleg számítástechnikával foglalkozom egy hivatalban itt a somogyi végeken, az SFOR konvojok hazájában: -) Szeretem a jó filmeket, zenéket és a verseket egyre jobban (kösz, TREX: -).  Káros szenvedély: Precco, ha ismerősre akadok... : -) A Neten csak a Heves Jeges nicket használom.  Gondoltam én sem maradnék ki a szaknévsorból...: -)",index25,0
"Elöször is bocs a múltkori név elírásért, másodszor én is elkövettem azt a hibát, hogy megnéztem eme műremeket.  A filmről elsőre az jut eszembe: Klisé, klisé, klisé.  Semmi nem eredeti a filmben, szerencsétlen Bruce meg ennyit tud (szerintem).Legújabb mániája az amiknak az érzelmes, szentimentális szál a kemény akciófilmekben.  Bruce +1 mondat erejéig.  A The Jakal volt negativ csúcs nála.",index72,0
"Regi olvaso, uj hozzaszolo (valoszinuleg csak ritkan, mert en nem tudok olyan okosakat irni es olyan szepen fogalmazni, mint egyesek, de olvasni viszont annal (es nem anal) surubben, mert lyo latni, hogy meg vannak ertelmes, gondolkodo fazonok).   - 23 eves Vezetek-nelkuli Tavkozlesi Technikus (szepen hangzik, mi?: -O) - notlen - nemreg Varsoban jelenleg Pozsonyban radiotelefon rendszerrel dolgozo (anno Westel 900-as alkalmazott) - kozel 11 eve dob- es zenemanias - no es kutyaimado (remelem a holgytagok nem veszik zokon az egy gondolatjel ala vetelt, ha igen, ELNEZEST kerek:)) - egyebkent pesti lakos   Egyenlore ennyi.   U.i: angol es sved autok szerelmese (Aston Martin, Saab rulez!!!)",index44,0
"Fandor: Az a bizonyos reklám az a Flórán üzletközpontban lévö étteremröl szólt (s a' sszem nem vacsora hanem ebéd volt - mindegy...).  Amúgy miért utáltad szegény Mazsolát és Manócskát?   Pepin: Traubi és Márka már rég van megint, mi a munkatársaimmal lassan egy éve isszuk öket.  A Traubi íze majdnem olyan mint rég volt, csak egy kicsit édesebb; de a Márka - szerintem - ugyanolyan müanyagízü mint annak _lennie_kell_!   SPS",index247,0
"Valóban meggyőződésem, hogy az oktatás az a fegyver, amely képes a világot megváltoztatni. Mint egyetemi tanár, nap mint nap szemtanúja vagyok annak a kiemelkedő fejlődésnek, amit a diákok elérhetnek, ha elkötelezettséget, lelkiismeretes munkát és találékony megoldásokat alkalmaznak tanulmányaik során. Sokszor gondolom azt, hogy tanítványaim mindezek mellett még szenvedélyes elköteleződést is megmutatnak, ami kellő motivációt ad nekem is a munkámban. 

Az oktatás, mint minden más terület, folyamatosan fejlődik, meghatározva a személyeket, a közösségeket, és a társadalmat egészét. Egy jól strukturált oktatási rendszer megalapozza a társadalom jövőbeli prosperitását és a jólétet. Úgy gondolom, hogy az oktatás nemcsak a fejek töltését jelenti, hanem a gondolkodásmód alakítását is. Célunk, hogy a diákok kreatívan alkalmazzák az ismereteiket, és képesek legyenek az önálló gondolkodásra.

Egyetemi tanárként gyakran találkozom azzal a helyzettel, hogy a diákok a jegyeikkel, az eredményeikkel azonosítják magukat. Ez egy érhető, de gyakran korlátozó perspektíva. Fontosnak tartom, hogy a diákok ne csak a jegyekre koncentráljanak, hanem arra, hogy mit tanulnak, és hogyan alkalmazzák azokat az ismereteket a való életben. Egy jegy csak egy szám, amit a diák tudásának mérésére használunk. A tudás megszerzésének igazi mérése azonban túlmutat azon, hogy mennyit tudunk a könyvekből.

Az oktatásban az igazi változás a megértéstől kezdődik. Ha a diákok megértik az anyagot, nem csak memorizálják, nagyobb eséllyel fognak az adott területen jól teljesíteni hosszú távon. De miért is fontos ez? Mert az oktatás nem csak arról szól, hogy a diákok felkészüljenek a vizsgákra. Az oktatásnak arról kell szólnia, hogy a diákok felkészüljenek az életre. Személy szerint úgy gondolom, hogy az oktatás annál hatékonyabb, minél inkább hasznos az élet minden területén, nem csak a tanteremben.

Azonban tudom, magam is oktatási területen dolgozom, hogy az oktatási rendszer messze nem tökéletes. Sok a hiányosság, és rengeteg a fejlődésre váró terület. De ami a legfontosabb, hogy minden oktatási intézményben, minden osztályban vannak tanárok, mint én, akik elkötelezetten dolgoznak azért, hogy a legjobbat hozzák ki a diákjaikból. A változások lassan zajlanak, de a lényeg az, hogy a változás megkezdődött.

Meggyőződésem, hogy az oktatás a társadalmi mobilitás kulcsa. Minél nagyobb az oktatási szint, annál nagyobb az esély arra, hogy valaki feljebb kerüljön a társadalmi létrán. Oktatási rendszerünkben még van mit fejleszteni. Bízom benne, hogy a jövőben a folyamatban lévő változásoknak köszönhetően hatékonyabb és igazságosabb oktatási rendszerben élhetünk.
",gpt221,1
"Emlékszik valaki a Négy páncélos és a kutyára?  És a Ki fizeti a révészre? (Ez már nyugati- görög film volt).  A hétfői tv szünnapokra?  Na meg a rádióból a véget nem érő Szíriusz kapitány hangjáték sorozatokra?  Voltatok szombat délelőtönként névadózni a helyi tanács házasságkötőjében?  Mindíg elkunyeráltam a portásfülkében unatkozó a munkásőröktől a Kalasnyikovukat.  Kergetett meg parkőr-bácsi a hegyes szemétszúró botjával, mert már megint a gyepre tapostál?  És valakinek megvannak még a koncerteken készült Neurotic, URH vagy Balaton kazettája?  Van valahol egy ős PUF-om is, amely igaz hogy csak 45 perc, de minden slágerük rajta van.",index281,0
"Azt gondolom, hogy megfontolásra méltó lenne beszélni a játékok szerepéről a modern társadalomban. Sokan azonnal a violent témákra jumpsolnak, amikor erről a vidékről beszélgetünk - és ez megérthető. Nem lehet kikerülni, hogy néhány játék brutalitást és agressziót tartalmaz. De hagyjuk a hízelgő kliséket egy pillanatra, és nézzük meg a kérdést kiegyensúlyozottabb nézetből.

Egyrészt ne feledjük, hogy a játék sosem pusztán egyszerű időtöltés. Funkciója változatos és széles körű – testi-lelki fejlődést segítő, oktató, készségfejlesztő, empátiát erősítő, tehetséggondozó és még sorolhatnám. A képzelet, a kreativitás, a problémamegoldó képesség és az önálló gondolkodás fejlesztést nyújt a játékosoknak, ami szemet gyönyörködtető.

Másrészről, vannak elgondolkodtató tényezők is. Legyünk őszinték, némely játék túl messzire vész – a véres jelenetek, a szexista ábrázolások, némely esetben pedig a toxikus közösségek, mind szomorú részei a játékvilágnak. Ami azt illeti, esetenként még én is azt érzem, hogy túllépnek a határokon.

De a játékok világában is, mint mindenben, a tapintatosság nagyon fontos. A szülőknek és a felhasználóknak is fel kell lépniük és ki kell szállniuk, ha a játék túllép egy bizonyos határt. Személy szerint nagyon fontosnak tartom, hogy a felelősségteljes fogyasztásról szóló tárgyalások előtérben maradjanak. A játékok önmagukban nem rosszak. Sok esetben a felhasználók hozzáállása jelenti a problémát.

Arról sem szabad elfeledkezni, hogy a játékok, mint például a Fortnite, a Minecraft vagy a Valheim, fejlesztik a csapatmunkát és szociális képességek fejlesztését is, ami szintén számottevő előny. Ugyanígy, a játékok által a játékosoknak ajánlott széles látókörű világ egész bizonyos agyterületeket stimulálhat és továbbá belátást nyújthat számukra más kultúrákba, történelembe és lehetőségekbe.

Aztán ott vannak a döntéseimet alapvetően befolyásoló, érzelmi szenvedélyes játékok, mint a BioShock Infinite, a The Last of Us és a Red Dead Redemption. A kötődéseim ezekhez a játékokhoz sokat mondanak rólam, mint személyről, így azt gondolom, a játékoknak lesznek olyan aspektusai, melyek megérintenek és meghatároznak minket, mint emberi lényeket. 

Minden felsorolt oknál fogva bízom benne, hogy a játék kultúránk és társadalmaink szerves része marad és nem egy ellenséges vagy káros tevékenységként lesz kezelve, melytől félnünk kell.
",gpt393,1
"Mihez is kezdeném? Talán legegyszerűbb lenne, ha az etika lenne a kiindulási pontunk, mivel úgy gondolom, hogy ez a legfontosabb pont minden életben, legyen az az étkezésről, a zenéről a filmekről vagy az öltözködésről szóló vita. A probléma ott kezdődik, hogy az etika nem mindenki számára értelmezhető ugyanolyan módon. De naiv lenne azt gondolni, hogy mindenki képes felfogni, amiről nekünk van elképzelésünk.

Az igazságot nézve, az emberek nagy része csak szarházi parazitaként lebeg az életben. Ők azok, akik mindent és mindenkit kihasználnak, saját céljaik elérése érdekében, miközben hülyítik a környezetüket. De végül is, miért is lenne ez baj? Mindenkinek joga van a túléléshez, nem igaz? Talán ez egyszerű biológia. Vagy talán több annál. Talán etika.

Már csak az kérdés, milyen etika ez. Elhiszem, hogy a világ nem fekete és fehér. A színes spektrumban mindenki talál magának helyet. A kötelességemet teljesítem, ha szólok. Az emberek nem jelentenek nekem semmit. Az álszentség a második természetem. Nem hiszem, hogy ez rossz lenne. Mindenki a saját betegségeit hordozza, a saját negatív tulajdonságait. Az etika az, ami megkülönbözteti az embereket. Mert míg én képes vagyok tudatosan irányítani az életemet, sokan vannak, akik csak sodródnak az árral.

Tudod, az emberek szeretnek beszélni mindenféle hülyeségről. Politikáról, zenéről, filmekről. De mi van az ételekkel? A táplálkozás a túlélés alapja, mégis milyen kevesen gondolnak erre. Az étel az, ami éhségünket csillapítja és az, ami összehoz minket. De sok ember teljesen hanyagolja az etikus táplálkozást. Az, hogy mit eszünk, mikor és hogyan, döntő tényező. A táplálkozásunk dönti el, hogy milyen emberekké válunk, de ez a téma olyan gyakran marad szó nélkül. Kizárólag az élet túlélési küzdelmeinek kontextusában értelmezhető.

A világ polgárosodásának mértéke nem mérhető fel az emberek viselkedésével, mert mindenki megigazi, tervszerű, despotikus, álnok, okos, precíz, élősködő, ambiciózus, megfontolt, meggyőző és lelkesítő. Ez lenne az igaz etika? Azt gondolom, hogy lehetne. Mindenki maga dönti el. Mindenki maga hozza meg a döntéseit. Én csak felhívom az emberek figyelmét a tényre, hogy létezik ilyen etika, amit önmagában is meg lehet élni. 

Vannak dolgok, amikre nem gondolunk, amikor életünk mindennapjaiban vesszük a szabadságunkat. Azt hiszem, erre itt az ideje. Tudatosságra van szükségünk, nem pedig több ostobaságra. Minden, amit teszünk, visszahat ránk. Ügyeljünk rá, hogy amit adunk, az ne csak saját érdekünkben legyen. Legyünk igazak önmagunkhoz és ne adjuk fel soha az álmainkat, mert csak ennyi a dolgunk ezen a világon, nincs más. ",gpt414,1
"Az élet sok szempontból megkívánja tőlünk, hogy megbízhatók legyünk. Először is munkával kapcsolatban. Munkánk során, munkaerőként vagy munkaadóként higgyünk a megbízhatóságban. Mindkét oldal részéről fontos ez a személyiségjegy. Tudjátok, hányszor találkoztam ügyfelekkel, akik a múltjukban találkoztak valami rossz tapasztalattal a munkájuk során? De hundredat! Ezért mindig motiválom őket, hogy értékeljék a megbízható embereket, akik mindig szállítanak, nem számít, milyen körülmények között vannak. 

Van még valamit, mit tudok kihangsúlyozni, az pedig a tervezést. Nem lehetünk macskák, akik mindig három lábon kötnek ki, óvatosnak és felkészültnek kell lenni bármilyen helyzetre. Arra törekszem, legyen az hétköznapi élet vagy munka, hogy legyek előre készen, amennyire csak lehetséges. A tervezés azt eredményezi, hogy sok energiát és erőforrást takarít meg, és időben találkozik a kihívásokkal.

Még egy dolog, ami eszembe jut, az a spórolás - ne felejtsük el el a napi pillanatokat. Sokszor szenvedélyesen élek nap mint nap. De ez nem jelenti azt, hogy minden szabadban töltött fillért befektetek a szórakozásba vagy a kényelembe. Függetlenül attól, hogy mennyire boldog vagyok a mindennapi életemben, mindig megpróbálom fenntartani a pénzügyi fegyelmet.

Amint a szórakozásról beszélünk, észrevettem, hogy sokan hajlamosak minden gondolatukban és cselekedetükben kicsit szórakozottak lenni. Ezzel szeretem a szórakozott embereket. Az élet nem mindig olyan komoly! Egy kis szórakozás, tengerpart, utazás vagy kaland segíthet abban, hogy az ember megfelelő egyensúlyt találjon az életében. Mindig vágyam szem előtt tartani, hogy megtaláljam ezt az egyensúlyt, és ne csapdába essem a szigorú ütemtervben vagy munkahelyi nyomásban. Ambíciózusnak lenni jó dolog, de néha túl sok ambíció megronthatja az egészséges életvitelt.

Végül mint munkaadó, valamint családanya, mindig motiválnom kell körülöttem az embereket, és szeretek is motiválni másokat. Szerintem a motiválás nagyon fontos a munkában és az otthoni életben is. Az emberek, különösen a gyermekeinknek, szükségük van arra, hogy vezessenek és támogassák őket bármilyen helyzetben, tehát fontos, hogy mint egzisztencialista, motiválom őket, hogy egy jobb életet élhessenek. 

Tehát, amíg emberek vagyunk, márpedig emberek vagyunk, mindig lesz szükségünk ezen alapvető jellemvonásokra és személyiségekre az életben. Maradjunk hűségesek önmagunkhoz, és soha ne felejtsük el - a boldogság titka az elfogadásban és a szeretetben rejlik.",gpt310,1
